shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.01245135596166259,STI,3072,0.75,approximation,faith,not-paired,full
2,1,0.006572829633528424,STI,3276,0.8,permutation,,,
2,1,0.005438081525871357,STI,3276,0.8,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,3276,0.8,approximation,unif-size,not-paired,full
2,1,0.001485150748275663,STI,3276,0.8,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,3276,0.8,approximation,unif-set,not-paired,full
2,1,0.001612945211342129,STI,3276,0.8,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,3276,0.8,approximation,ksh,not-paired,full
2,1,0.0013109571400412429,STI,3276,0.8,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,3276,0.8,approximation,faith,not-paired,full
2,1,0.007035184439075391,STI,3481,0.85,permutation,,,
2,1,0.005655706009419701,STI,3481,0.85,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,3481,0.85,approximation,unif-size,not-paired,full
2,1,0.0014905487876380058,STI,3481,0.85,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,3481,0.85,approximation,unif-set,not-paired,full
2,1,0.0013655581186644734,STI,3481,0.85,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,3481,0.85,approximation,ksh,not-paired,full
2,1,0.0016389996074685695,STI,3481,0.85,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,3481,0.85,approximation,faith,not-paired,full
2,1,0.004844578690043104,STI,3686,0.9,permutation,,,
2,1,0.0047082049341000635,STI,3686,0.9,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,3686,0.9,approximation,unif-size,not-paired,full
2,1,0.0011907013813565767,STI,3686,0.9,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,3686,0.9,approximation,unif-set,not-paired,full
2,1,0.0015715588186843452,STI,3686,0.9,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,3686,0.9,approximation,ksh,not-paired,full
2,1,0.0009256678770153999,STI,3686,0.9,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,3686,0.9,approximation,faith,not-paired,full
2,1,0.00608976666469548,STI,3891,0.95,permutation,,,
2,1,0.0034579385177835706,STI,3891,0.95,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,3891,0.95,approximation,unif-size,not-paired,full
2,1,0.0015856009525202278,STI,3891,0.95,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,3891,0.95,approximation,unif-set,not-paired,full
2,1,0.0014644358142458266,STI,3891,0.95,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,3891,0.95,approximation,ksh,not-paired,full
2,1,0.001329869213289974,STI,3891,0.95,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,3891,0.95,approximation,faith,not-paired,full
2,1,0.004266510498881313,STI,4096,1.0,permutation,,,
2,1,0.0063153374005368215,STI,4096,1.0,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,4096,1.0,approximation,unif-size,not-paired,full
2,1,0.0011949382815636652,STI,4096,1.0,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,4096,1.0,approximation,unif-set,not-paired,full
2,1,0.0010845303124307369,STI,4096,1.0,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,4096,1.0,approximation,ksh,not-paired,full
2,1,0.0013278659483974512,STI,4096,1.0,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,4096,1.0,approximation,faith,not-paired,full
